transaction_id,user_id,transaction_date,amount,type,channel
2770,159,10-10-2018,7949.35,Transfer,Branch
2771,235,26-05-2024,4020.34,Bill,Mobile
2772,338,15-10-2023,1560.16,Transfer,Branch
2773,158,26-05-2018,895.72,Transfer,Web
2774,224,30-01-2021,992.65,Transfer,Web
2775,351,27-09-2021,5597.95,Bill,Mobile
2776,245,09-03-2020,1677.37,Transfer,ATM
2777,282,08-09-2024,6899.19,Payment,Mobile
2778,468,31-08-2018,4775.83,Bill,ATM
2779,362,27-06-2018,2503.15,Transfer,ATM
2780,66,25-10-2020,3251.73,Transfer,ATM
2781,396,28-04-2020,3338.41,Bill,ATM
2782,306,22-01-2021,3999.12,Transfer,Branch
2783,251,02-07-2021,6731.78,Payment,Mobile
2784,114,06-01-2022,8867.32,Transfer,Web
2785,189,16-08-2022,3686.58,Payment,Mobile
2786,313,29-07-2019,6031.78,Bill,Mobile
2787,331,22-04-2021,2377.73,Bill,Web
2788,23,05-10-2021,2191.2,Bill,Mobile
2789,174,24-01-2020,3902.26,Transfer,ATM
2790,78,27-03-2018,2921.14,Bill,ATM
2791,18,02-10-2021,2684.09,Bill,Web
2792,84,31-10-2020,4042.34,Payment,Mobile
2793,239,22-10-2020,8081.67,Bill,Mobile
2794,336,21-12-2022,8638.42,Transfer,Web
2795,164,10-04-2022,1374.52,Payment,Mobile
2796,352,19-08-2019,4601.45,Bill,ATM
2797,217,12-11-2024,7736.46,Bill,ATM
2798,133,11-02-2024,7446.44,Transfer,ATM
2799,258,25-07-2018,3790.97,Bill,Branch
2800,433,15-11-2022,5396.74,Bill,Mobile
2801,403,08-09-2020,1870.51,Bill,ATM
2802,446,28-02-2022,6779.72,Transfer,Mobile
2803,173,22-07-2020,9487.19,Payment,Mobile
2804,102,09-10-2021,5197.47,Payment,Mobile
2805,223,25-09-2022,580.58,Bill,Mobile
2806,63,16-10-2024,8692.18,Bill,Branch
2807,26,26-09-2020,8902.74,Payment,Mobile
2808,130,22-04-2022,4314.46,Payment,Mobile
2809,393,28-01-2023,8209.78,Payment,Mobile
2810,92,09-04-2020,3003.07,Bill,Mobile
2811,229,05-08-2018,3313.86,Payment,Mobile
2812,306,01-02-2021,1205.66,Payment,Mobile
2813,273,11-04-2019,7412.94,Transfer,Web
2814,44,01-07-2018,5396.35,Transfer,Web
2815,325,29-12-2018,4985.16,Bill,Branch
2816,498,22-10-2024,4634.51,Payment,Mobile
2817,471,29-03-2023,8273.16,Payment,Mobile
2818,21,27-06-2023,857.71,Bill,Mobile
2819,76,13-07-2022,6132.6,Payment,Mobile
2820,196,05-10-2023,5175.06,Payment,Mobile
2821,173,25-04-2023,9281.66,Payment,Mobile
2822,217,23-04-2019,4067.32,Transfer,Branch
2823,370,01-10-2024,6563.66,Transfer,ATM
2824,495,23-12-2019,1252.61,Transfer,Branch
2825,156,06-08-2024,6194.26,Payment,Mobile
2826,356,04-08-2023,8009.65,Bill,ATM
2827,111,29-01-2018,7631.12,Bill,Branch
2828,383,27-11-2024,6919.75,Transfer,Branch
2829,257,29-01-2018,6747.25,Payment,Mobile
2830,466,15-02-2022,1894.48,Bill,Branch
2831,3,18-05-2023,4131.11,Transfer,ATM
2832,337,10-01-2020,1384.69,Bill,ATM
2833,307,04-01-2021,7923.56,Payment,Mobile
2834,50,07-03-2024,2291.1,Transfer,Branch
2835,114,11-09-2022,730.85,Bill,ATM
2836,302,13-09-2019,4265.57,Payment,Mobile
2837,278,17-12-2019,3951.49,Payment,Mobile
2838,176,28-03-2019,3471.9,Bill,ATM
2839,78,13-03-2018,4673.28,Payment,Mobile
2840,108,20-01-2022,5369.18,Transfer,ATM
2841,131,22-05-2021,4089.09,Payment,Mobile
2842,324,01-09-2019,4916.73,Bill,Mobile
2843,107,16-08-2024,7505.31,Payment,Mobile
2844,156,18-01-2023,2989.05,Bill,ATM
2845,346,18-04-2022,4727.06,Transfer,Web
2846,320,26-03-2024,3581.1,Bill,ATM
2847,392,05-02-2021,331.74,Bill,ATM
2848,121,08-12-2023,3815.31,Payment,Mobile
2849,194,31-07-2024,6110.51,Transfer,Mobile
2850,203,28-10-2019,2261.22,Transfer,Branch
2851,92,26-08-2022,8662.44,Payment,Mobile
2852,282,24-08-2024,4144.31,Transfer,ATM
2853,462,27-03-2023,6032.56,Bill,Branch
2854,323,24-05-2021,1145.82,Payment,Mobile
2855,258,21-02-2018,5402.71,Bill,Web
2856,440,22-06-2019,4099.26,Bill,Branch
2857,423,04-07-2019,9253.05,Transfer,Web
2858,205,30-05-2018,2955.24,Payment,Mobile
2859,391,29-02-2020,4693.81,Transfer,Mobile
2860,197,15-11-2022,5843.56,Bill,ATM
2861,211,20-02-2020,1969.86,Transfer,Web
2862,71,06-06-2021,6136.09,Payment,Mobile
2863,307,29-11-2023,5748.79,Bill,Mobile
2864,167,09-11-2023,6137.14,Transfer,ATM
2865,351,20-01-2021,1000.57,Bill,Mobile
2866,381,29-06-2020,6053.29,Payment,Mobile
2867,283,21-10-2022,5162.22,Transfer,Web
2868,235,10-04-2018,3753.74,Transfer,Web
2869,242,29-08-2022,9377.69,Transfer,Branch
2870,68,08-08-2021,3000.52,Transfer,Web
2871,296,04-10-2020,4665.68,Transfer,ATM
2872,124,11-05-2018,7987.86,Bill,Mobile
2873,412,29-07-2019,6079.67,Bill,Web
2874,126,12-11-2019,4675.9,Transfer,Mobile
2875,384,06-02-2021,419.99,Payment,Mobile
2876,444,08-12-2024,5245.7,Bill,ATM
2877,37,21-06-2020,7852.12,Bill,Mobile
2878,367,19-01-2023,7788.31,Payment,Mobile
2879,225,29-03-2018,4859.99,Payment,Mobile
2880,150,04-09-2019,8135.46,Payment,Mobile
2881,187,25-07-2018,4054.35,Payment,Mobile
2882,220,21-09-2019,7895.49,Transfer,Web
2883,434,01-09-2018,2698.74,Payment,Mobile
2884,370,13-04-2020,1772.64,Bill,Branch
2885,73,05-11-2020,9138.45,Bill,Web
2886,136,28-12-2020,1061.54,Payment,Mobile
2887,235,19-06-2021,9002.03,Bill,Web
2888,388,29-10-2021,2674,Bill,ATM
2889,170,19-02-2024,7895,Payment,Mobile
2890,291,13-07-2020,2825.46,Transfer,Web
2891,76,26-03-2021,5265.62,Transfer,Web
2892,451,04-01-2018,3771.43,Bill,Branch
2893,158,25-06-2018,9453.44,Transfer,Branch
2894,244,09-05-2018,7159.48,Payment,Mobile
2895,80,13-03-2019,7462.96,Payment,Mobile
2896,76,30-04-2023,6113.75,Bill,Branch
2897,327,30-09-2018,2356.39,Transfer,Branch
2898,76,28-10-2024,5883.92,Bill,Branch
2899,370,07-09-2021,5135.06,Payment,Mobile
2900,245,04-06-2024,6222.75,Transfer,Branch
2901,330,23-09-2022,1643.18,Payment,Mobile
2902,268,18-06-2019,3806.19,Bill,Web
2903,446,28-10-2020,5299.85,Transfer,ATM
2904,460,08-02-2020,3860.74,Payment,Mobile
2905,176,24-11-2018,2325.77,Transfer,Web
2906,77,17-12-2018,2855.32,Payment,Mobile
2907,333,09-10-2018,2049.73,Bill,ATM
2908,292,31-08-2022,9135.75,Transfer,Web
2909,380,28-02-2018,2105.05,Payment,Mobile
2910,205,01-09-2020,6301.38,Bill,Mobile
2911,139,08-09-2022,5577.52,Payment,Mobile
2912,497,18-09-2021,7999.39,Bill,Web
2913,126,28-09-2023,2635.11,Payment,Mobile
2914,354,18-06-2024,9369.7,Transfer,Web
2915,354,26-10-2024,7202.07,Transfer,Mobile
2916,312,28-09-2023,2731.06,Bill,Mobile
2917,381,06-12-2019,1981.14,Transfer,Web
2918,268,17-09-2021,3097.33,Transfer,Web
2919,125,06-09-2022,5898.21,Payment,Mobile
2920,238,27-07-2018,1072.88,Transfer,Branch
2921,405,10-09-2018,6375.67,Transfer,ATM
2922,60,27-02-2021,4474.79,Bill,Web
2923,52,15-09-2022,5469.45,Transfer,ATM
2924,154,17-01-2021,5736.36,Payment,Mobile
2925,441,27-08-2020,9059.39,Payment,Mobile
2926,399,06-10-2024,6462.01,Payment,Mobile
2927,1,16-06-2024,2592.3,Bill,Branch
2928,253,22-09-2023,6348.17,Bill,ATM
2929,264,11-06-2023,2909.18,Payment,Mobile
2930,136,12-04-2021,8685.88,Transfer,Branch
2931,141,24-06-2022,6810.64,Payment,Mobile
2932,321,26-05-2022,4456.43,Transfer,ATM
2933,4,15-06-2023,3260.15,Payment,Mobile
2934,254,04-03-2024,1715,Transfer,ATM
2935,345,17-02-2020,3115.95,Bill,Branch
2936,327,26-08-2023,6900.89,Transfer,Web
2937,399,12-08-2024,1176.25,Transfer,Web
2938,158,31-10-2022,5067.62,Bill,ATM
2939,53,23-09-2019,6878.99,Payment,Mobile
2940,293,19-08-2018,6751.68,Bill,Web
2941,99,04-09-2018,7687.33,Transfer,Web
2942,313,20-06-2024,6659.65,Bill,ATM
2943,335,28-06-2022,5992.77,Bill,Branch
2944,118,24-04-2020,9335.15,Bill,Branch
2945,190,16-05-2020,1535.37,Bill,Branch
2946,425,10-05-2020,7477.62,Bill,Branch
2947,218,19-11-2019,5676.54,Bill,Mobile
2948,391,03-10-2018,9405.87,Transfer,ATM
2949,182,10-11-2022,6493.35,Transfer,ATM
2950,393,16-04-2021,2814.65,Payment,Mobile
2951,107,13-01-2024,6654.34,Bill,Branch
2952,427,07-10-2021,3797.4,Bill,ATM
2953,405,31-08-2019,3885.82,Payment,Mobile
2954,409,13-03-2018,2228.3,Payment,Mobile
2955,439,22-09-2021,2812.23,Transfer,Web
2956,83,12-07-2022,3322.28,Bill,ATM
2957,488,23-09-2022,9714.22,Transfer,ATM
2958,353,18-06-2022,9601.34,Payment,Mobile
2959,128,20-03-2022,2873.41,Payment,Mobile
2960,31,08-08-2018,1104.26,Payment,Mobile
2961,142,07-01-2022,5425.17,Bill,Branch
2962,57,08-08-2021,4771.22,Payment,Mobile
2963,167,12-07-2021,9774.07,Payment,Mobile
2964,423,21-07-2021,1602.55,Transfer,Branch
2965,294,15-07-2022,2079.94,Transfer,ATM
2966,126,22-07-2022,3345.64,Payment,Mobile
2967,286,22-05-2023,5357.17,Bill,Mobile
2968,72,09-11-2024,7743.8,Transfer,Branch
2969,491,11-09-2023,8548.99,Bill,Web
2970,95,24-10-2018,3280.54,Transfer,ATM
2971,186,01-01-2024,3396.82,Payment,Mobile
2972,131,20-12-2021,6075.81,Transfer,Web
2973,62,08-01-2023,6458.18,Bill,ATM
2974,413,22-07-2019,4914.94,Transfer,Mobile
2975,468,26-01-2024,9897.47,Bill,Mobile
2976,290,30-03-2024,4428.35,Transfer,Branch
2977,405,07-02-2019,5434.21,Bill,Branch
2978,325,06-12-2022,764.38,Transfer,Mobile
2979,499,18-05-2022,5627.08,Transfer,Web
2980,409,17-12-2018,5183.65,Transfer,ATM
2981,313,27-06-2018,6536.72,Transfer,Mobile
2982,393,21-03-2019,6871.14,Bill,ATM
2983,232,13-12-2020,8904.62,Payment,Mobile
2984,334,14-02-2021,3371.25,Transfer,Branch
2985,233,30-12-2020,5324.37,Payment,Mobile
2986,456,09-05-2021,312.69,Payment,Mobile
2987,4,26-10-2023,6274.53,Bill,Mobile
2988,5,28-03-2021,2329.78,Bill,Web
2989,133,13-06-2018,8570.19,Payment,Mobile
2990,273,22-09-2022,4631.76,Payment,Mobile
2991,395,15-04-2018,8233.1,Bill,Web
2992,97,01-05-2018,7752.62,Transfer,Branch
2993,93,15-08-2022,1098.88,Payment,Mobile
2994,400,30-11-2023,1360.5,Bill,Mobile
2995,168,01-12-2022,8718.5,Transfer,Web
2996,104,05-02-2023,3099,Bill,Branch
2997,120,01-10-2018,9369.39,Transfer,Branch
2998,14,25-12-2020,1459.39,Bill,Mobile
2999,428,22-02-2019,9485.34,Transfer,ATM
3000,445,25-06-2022,7465.03,Payment,Mobile
